,name,ts,stars_count,views_total,views_uniques,clones_total,clones_uniques
0,golang-rest-api-cassandra,2023-06-18,2,0,0,59,39
1,iot-devices-crud,2023-06-18,0,0,0,59,32
2,jenkins-ci,2023-06-18,3,0,0,1,1
3,kotlin-ktor,2023-06-18,7,11,2,0,0
4,ml-github,2023-06-18,1,0,0,3,2
5,mqtt-golang-influxdb,2023-06-18,14,0,0,1,1
6,ocp-logging,2023-06-18,1,0,0,1,1
7,service-mesh-wasm-go,2023-06-18,0,0,0,1,1
8,ta,2023-06-18,3,0,0,59,35
9,dstrategies-app-deployment,2023-06-18,0,0,0,1,1
10,ocp-cluster-setup,2023-06-18,1,1,1,0,0
11,redhat-workshop-deployment-strategies,2023-06-18,2,1,1,0,0
