,name,ts,stars_count,views_total,views_uniques,clones_total,clones_uniques
0,amq-streams-workshop,2023-06-22,0,0,0,2,1
1,ansible-bootstrap-workstation,2023-06-22,0,0,0,2,1
2,b0rr3g0-blog,2023-06-22,0,0,0,3,2
3,cd-travis-app,2023-06-22,0,0,0,2,1
4,dbgjerez,2023-06-22,0,0,0,2,1
5,gingonic-go-mongodb,2023-06-22,0,0,0,2,1
6,golang-azure-eventhub,2023-06-22,0,0,0,2,1
7,golang-gin-gonic,2023-06-22,0,0,0,2,1
8,golang-k8s-helm-helloworld,2023-06-22,2,0,0,2,1
9,golang-rest-api-cassandra,2023-06-22,2,1,1,2,1
10,ic-gradle,2023-06-22,0,0,0,2,1
11,influxdb-telegraf-grafana,2023-06-22,0,0,0,2,1
12,iot-esp8266-dht11,2023-06-22,0,0,0,2,1
13,iot-esp8266-relay-web-server,2023-06-22,0,0,0,2,1
14,iot-k8s-stack,2023-06-22,1,0,0,2,1
15,istio-wasm-filter-golang,2023-06-22,1,0,0,2,1
16,jenkins-pipeline,2023-06-22,1,0,0,2,1
17,jwt,2023-06-22,1,0,0,2,1
18,kotlin-ktor,2023-06-22,7,115,4,0,0
19,kustomize-vs-helm,2023-06-22,4,15,1,13,7
20,ml-github,2023-06-22,2,1,1,3,2
21,ml-learning,2023-06-22,0,0,0,2,1
22,mqtt-golang-influxdb,2023-06-22,14,0,0,5,3
23,ms-helm-chart,2023-06-22,1,0,0,2,1
24,ocp-HTPasswd-file-provider,2023-06-22,0,0,0,2,1
25,ocp-logging,2023-06-22,1,0,0,2,1
26,ocp-monitoring-golang,2023-06-22,1,0,0,2,1
27,pelorus-workshop,2023-06-22,0,0,0,2,1
28,quarkus-kotlin-example,2023-06-22,2,2,2,2,1
29,REST-Services-MySQL,2023-06-22,0,0,0,2,1
30,semantic-versioning-cli,2023-06-22,4,0,0,2,1
31,service-mesh-wasm-go,2023-06-22,0,0,0,2,1
32,service-mesh-workshop,2023-06-22,3,0,0,2,1
33,spring-boot-grafana,2023-06-22,0,0,0,2,1
34,spring-cloud-ms1,2023-06-22,0,0,0,4,2
35,spring-kotlin-crud,2023-06-22,7,0,0,2,1
36,terraform-ansible-aws,2023-06-22,0,0,0,2,1
37,uca-workshop-docker,2023-06-22,0,0,0,2,1
38,workshop-amq-streams,2023-06-22,0,0,0,2,1
39,workshop-argo-rollouts-resources,2023-06-22,1,0,0,2,1
40,workshop-golang-grpc,2023-06-22,0,0,0,14,13
41,workshop-keda,2023-06-22,0,0,0,2,1
42,workshop-tekton-argocd,2023-06-22,0,0,0,2,1
43,workshop-uca-aws-deploy,2023-06-22,0,0,0,2,1
44,dstrategies-app-deployment,2023-06-22,0,0,0,2,1
45,dstrategies-frontend,2023-06-22,0,0,0,2,1
46,ProyectoEncuesta,2023-06-22,0,0,0,2,1
