,name,ts,stars_count,views_total,views_uniques,clones_total,clones_uniques
0,b0rr3g0-blog,2023-06-16,0,0,0,1,1
1,golang-rest-api-cassandra,2023-06-16,2,0,0,1,1
2,iot-devices-crud,2023-06-16,0,0,0,1,1
3,kotlin-ktor,2023-06-16,7,26,2,0,0
4,kustomize-vs-helm,2023-06-16,4,3,2,0,0
5,ml-github,2023-06-16,1,0,0,1,1
6,mqtt-golang-influxdb,2023-06-16,14,52,3,0,0
7,ocp-monitoring-golang,2023-06-16,1,0,0,1,1
8,spring-cloud-ms1,2023-06-16,0,0,0,1,1
9,ta,2023-06-16,3,0,0,1,1
10,workshop-golang-grpc,2023-06-16,0,0,0,12,12
11,workshop-keda,2023-06-16,0,1,1,0,0
12,dstrategies-app-deployment,2023-06-16,0,4,1,0,0
