,name,ts,stars_count,views_total,views_uniques,clones_total,clones_uniques
0,cd-travis-app,2023-06-17,0,0,0,2,1
1,golang-rest-api-cassandra,2023-06-17,2,0,0,61,42
2,iot-devices-crud,2023-06-17,0,0,0,61,39
3,istio-wasm-filter-golang,2023-06-17,1,1,1,0,0
4,kotlin-ktor,2023-06-17,7,15,1,0,0
5,kustomize-vs-helm,2023-06-17,4,0,0,1,1
6,ml-github,2023-06-17,1,0,0,4,3
7,quarkus-kafka,2023-06-17,1,0,0,1,1
8,ta,2023-06-17,3,0,0,60,41
9,dstrategies-back,2023-06-17,0,0,0,2,2
10,ocp-cluster-setup,2023-06-17,1,0,0,4,2
11,redhat-workshop-deployment-strategies,2023-06-17,2,1,1,0,0
