,name,ts,stars_count,views_total,views_uniques,clones_total,clones_uniques
0,asciidoc-base,2023-06-30,0,0,0,1,1
1,b0rr3g0-blog,2023-06-30,0,0,0,2,2
2,dbgjerez,2023-06-30,0,0,0,1,1
3,golang-k8s-helm-helloworld,2023-06-30,2,1,1,1,1
4,golang-rest-api-cassandra,2023-06-30,2,0,0,2,2
5,ic-gradle,2023-06-30,0,0,0,1,1
6,iot-air-quality,2023-06-30,1,0,0,1,1
7,iot-devices-crud,2023-06-30,0,0,0,1,1
8,iot-esp8266-dht11,2023-06-30,0,0,0,1,1
9,kotlin-ktor,2023-06-30,7,0,0,1,1
10,ml-github,2023-06-30,1,0,0,2,1
11,mqtt-golang-influxdb,2023-06-30,14,0,0,5,5
12,ms-helm-chart,2023-06-30,1,0,0,1,1
13,REST-Services-MySQL,2023-06-30,0,0,0,1,1
14,spring-data-mongodb,2023-06-30,0,0,0,1,1
15,spring-kotlin-crud,2023-06-30,7,0,0,1,1
16,ta,2023-06-30,3,0,0,1,1
17,workshop-argocd,2023-06-30,0,0,0,2,2
18,workshop-golang-grpc,2023-06-30,0,0,0,34,28
19,workshop-keda,2023-06-30,0,6,1,2,1
20,dstrategies-frontend,2023-06-30,0,0,0,1,1
21,ocp-cluster-setup,2023-06-30,1,0,0,1,1
22,redhat-workshop-deployment-strategies,2023-06-30,2,0,0,1,1
