,name,ts,stars_count,views_total,views_uniques,clones_total,clones_uniques
0,influx-telegraf-chronograf,2023-06-10,0,0,0,1,1
1,istio-wasm-filter-golang,2023-06-10,1,0,0,1,1
2,kotlin-ktor,2023-06-10,7,1,1,1,1
3,mqtt-golang-influxdb,2023-06-10,14,0,0,18,15
4,quarkus-kotlin-example,2023-06-10,2,1,1,1,1
5,spring-kotlin-crud,2023-06-10,7,0,0,1,1
6,ta,2023-06-10,3,0,0,18,14
7,workshop-amq-streams,2023-06-10,0,0,0,1,1
8,workshop-golang-grpc,2023-06-10,0,0,0,59,37
9,workshop-tekton-argocd-app-quarkus-config,2023-06-10,0,0,0,1,1
10,dstrategies-app-deployment,2023-06-10,0,0,0,1,1
11,dstrategies-frontend,2023-06-10,0,0,0,1,1
12,ocp-cluster-setup,2023-06-10,1,0,0,1,1
