,name,ts,stars_count,views_total,views_uniques,clones_total,clones_uniques
0,golang-rest-api-cassandra,2023-04-29,2,0,0,119,62
1,iot-devices-crud,2023-04-29,0,0,0,59,33
2,iot-esp8266-dht11,2023-04-29,0,0,0,1,1
3,iot-esp8266-relay-web-server,2023-04-29,0,0,0,1,1
4,kotlin-ktor,2023-04-29,7,0,0,1,1
5,ml-github,2023-04-29,1,0,0,3,2
6,mqtt-golang-influxdb,2023-04-29,14,0,0,62,42
7,REST-Services-MySQL,2023-04-29,0,0,0,1,1
8,ta,2023-04-29,3,0,0,61,37
9,workshop-golang-grpc,2023-04-29,0,0,0,118,55
10,workshop-keda,2023-04-29,0,0,0,1,1
