,name,ts,stars_count,views_total,views_uniques,clones_total,clones_uniques
0,golang-gin-gonic,2023-04-10,0,2,1,0,0
1,golang-rest-api-cassandra,2023-04-10,2,20,1,0,0
2,iot-devices-crud,2023-04-10,0,0,0,17,15
3,istio-wasm-filter-golang,2023-04-10,1,5,3,0,0
4,kotlin-ktor,2023-04-10,7,1,1,0,0
5,ml-github,2023-04-10,1,1,1,0,0
6,mqtt-golang-influxdb,2023-04-10,14,0,0,17,13
7,workshop-amq-streams,2023-04-10,0,3,1,3,1
8,workshop-golang-grpc,2023-04-10,0,0,0,18,15
9,workshop-tekton-argocd,2023-04-10,0,0,0,1,1
10,workshop-tekton-argocd-app-quarkus,2023-04-10,0,0,0,1,1
11,workshop-tekton-argocd-app-quarkus-config,2023-04-10,0,3,2,11,5
