,name,ts,stars_count,views_total,views_uniques,clones_total,clones_uniques
0,golang-rest-api-cassandra,2023-04-14,2,1,1,0,0
1,iot-devices-crud,2023-04-14,0,3,2,0,0
2,istio-wasm-filter-golang,2023-04-14,1,2,2,0,0
3,jenkins-ci,2023-04-14,3,0,0,1,1
4,licence-plate-workshop,2023-04-14,0,2,1,0,0
5,ml-github,2023-04-14,1,0,0,2,1
6,mqtt-golang-influxdb,2023-04-14,14,1,1,1,1
7,REST-Services-MySQL,2023-04-14,0,1,1,0,0
8,service-mesh-workshop,2023-04-14,3,14,1,0,0
9,workshop-amq-streams,2023-04-14,0,1,1,0,0
10,workshop-golang-grpc,2023-04-14,0,1,1,0,0
11,workshop-tekton-argocd,2023-04-14,0,8,4,1,1
12,workshop-tekton-argocd-app-quarkus,2023-04-14,0,2,2,12,6
13,workshop-tekton-argocd-app-quarkus-config,2023-04-14,0,5,1,4,3
14,ocp-cluster-setup,2023-04-14,1,0,0,1,1
