,name,ts,stars_count,views_total,views_uniques,clones_total,clones_uniques
0,gingonic-go-mongodb,2023-04-21,0,1,1,0,0
1,golang-gin-gonic,2023-04-21,0,1,1,0,0
2,golang-rest-api-cassandra,2023-04-21,2,1,1,107,64
3,iot-devices-crud,2023-04-21,0,2,1,55,33
4,kotlin-ktor,2023-04-21,7,4,2,0,0
5,ml-github,2023-04-21,1,0,0,1,1
6,mqtt-golang-influxdb,2023-04-21,14,0,0,54,34
7,service-mesh-workshop,2023-04-21,3,3,1,0,0
8,ta,2023-04-21,3,0,0,60,36
9,terraform-ansible-aws,2023-04-21,0,0,0,2,1
10,workshop-golang-grpc,2023-04-21,0,0,0,4,4
11,workshop-tekton-argocd,2023-04-21,0,0,0,6,3
12,workshop-tekton-argocd-app-quarkus,2023-04-21,0,0,0,6,4
13,workshop-tekton-argocd-app-quarkus-config,2023-04-21,0,0,0,3,1
