,name,ts,stars_count,views_total,views_uniques,clones_total,clones_uniques
0,ansible-bootstrap-workstation,2023-04-04,0,4,1,0,0
1,golang-gin-gonic,2023-04-04,0,0,0,1,1
2,golang-k8s-helm-helloworld,2023-04-04,2,2,2,0,0
3,golang-rest-api-cassandra,2023-04-04,2,4,1,12,12
4,istio-wasm-filter-golang,2023-04-04,0,1,1,0,0
5,jenkins-ci,2023-04-04,3,0,0,1,1
6,kops-aws,2023-04-04,4,11,3,0,0
7,kotlin-ktor,2023-04-04,7,41,2,0,0
8,kustomize-vs-helm,2023-04-04,4,3,2,0,0
9,mqtt-golang-influxdb,2023-04-04,14,0,0,90,67
10,ocp-HTPasswd-file-provider,2023-04-04,0,2,2,0,0
11,quarkus-kafka,2023-04-04,1,15,2,34,1
12,service-mesh-workshop,2023-04-04,3,5,3,0,0
13,spring-kotlin-crud,2023-04-04,7,10,1,0,0
14,uca-workshop-docker,2023-04-04,0,1,1,1,1
15,workshop-amq-streams,2023-04-04,0,4,2,0,0
16,workshop-argo-rollouts-doc,2023-04-04,1,1,1,0,0
17,workshop-golang-grpc,2023-04-04,0,0,0,58,33
18,workshop-tekton-argocd,2023-04-04,0,20,2,14,3
19,spring-cloud-config,2023-04-04,0,0,0,1,1
20,redhat-workshop-deployment-strategies,2023-04-04,1,10,1,0,0
