,name,ts,stars_count,views_total,views_uniques,clones_total,clones_uniques
0,golang-rest-api-cassandra,2023-03-24,2,3,1,0,0
1,iot-k8s-stack,2023-03-24,1,1,1,0,0
2,istio-wasm-filter-golang,2023-03-24,0,7,3,0,0
3,kotlin-ktor,2023-03-24,7,7,1,0,0
4,kustomize-vs-helm,2023-03-24,4,1,1,1,1
5,ml-github,2023-03-24,1,2,1,2,1
6,mqtt-golang-influxdb,2023-03-24,14,22,1,1,1
7,ms-helm-chart,2023-03-24,1,3,1,0,0
8,quarkus-kafka,2023-03-24,1,25,1,5,5
9,spring-cloud-ms1,2023-03-24,0,0,0,10,1
10,spring-kotlin-crud,2023-03-24,6,0,0,1,1
11,workshop-amq-streams,2023-03-24,0,32,4,0,0
12,workshop-argo-rollouts-doc,2023-03-24,1,4,1,0,0
13,workshop-argo-rollouts-resources,2023-03-24,1,6,1,0,0
14,workshop-golang-grpc,2023-03-24,0,0,0,208,105
