,name,ts,stars_count,views_total,views_uniques,clones_total,clones_uniques
0,golang-azure-eventhub-kafka,2023-03-07,0,0,0,1,1
1,golang-rest-api-cassandra,2023-03-07,2,3,1,10,9
2,iot-air-quality,2023-03-07,1,0,0,2,1
3,iot-devices-crud,2023-03-07,0,0,0,51,31
4,istio-wasm-filter-golang,2023-03-07,0,2,2,0,0
5,jenkins-ci,2023-03-07,3,0,0,2,1
6,kops-aws,2023-03-07,4,0,0,1,1
7,kotlin-ktor,2023-03-07,7,6,1,2,1
8,ml-github,2023-03-07,1,0,0,1,1
9,mqtt-golang-influxdb,2023-03-07,13,0,0,51,33
10,ocp-monitoring-golang,2023-03-07,1,1,1,0,0
11,quarkus-kotlin-example,2023-03-07,2,6,1,0,0
12,spring-cloud-eureka,2023-03-07,0,0,0,1,1
13,spring-cloud-ms1,2023-03-07,0,0,0,3,2
14,ta,2023-03-07,3,0,0,9,9
15,workshop-golang-grpc,2023-03-07,0,0,0,13,12
16,dstrategies-back,2023-03-07,0,0,0,1,1
17,ocp-cluster-setup,2023-03-07,1,1,1,1,1
18,redhat-workshop-deployment-strategies,2023-03-07,1,0,0,1,1
