,name,ts,stars_count,views_total,views_uniques,clones_total,clones_uniques
0,dbgjerez,2023-03-14,0,0,0,1,1
1,gingonic-go-mongodb,2023-03-14,0,0,0,1,1
2,golang-rest-api-cassandra,2023-03-14,2,9,1,1,1
3,iot-air-quality,2023-03-14,1,0,0,1,1
4,kotlin-ktor,2023-03-14,7,20,3,1,1
5,ml-github,2023-03-14,1,1,1,2,1
6,mqtt-golang-influxdb,2023-03-14,13,4,1,1,1
7,ocp-logging,2023-03-14,1,1,1,1,1
8,redhat-workshop-base,2023-03-14,0,0,0,1,1
9,service-mesh-workshop,2023-03-14,3,10,1,0,0
10,spring-cloud-ms1,2023-03-14,0,0,0,2,1
11,spring-data-mongodb,2023-03-14,0,1,1,0,0
12,workshop-golang-grpc,2023-03-14,0,0,0,1,1
13,workshop-redhat-sso,2023-03-14,0,0,0,1,1
14,workshop-tekton,2023-03-14,0,4,1,5,5
15,dstrategies-app-deployment,2023-03-14,0,0,0,6,6
16,dstrategies-frontend,2023-03-14,0,0,0,1,1
