,name,ts,stars_count,views_total,views_uniques,clones_total,clones_uniques
0,golang-gin-gonic,2023-03-08,0,0,0,1,1
1,golang-k8s-helm-helloworld,2023-03-08,2,0,0,1,1
2,golang-rest-api-cassandra,2023-03-08,2,0,0,160,102
3,iot-air-quality,2023-03-08,1,0,0,1,1
4,iot-devices-crud,2023-03-08,0,0,0,59,42
5,istio-wasm-filter-golang,2023-03-08,0,4,1,0,0
6,kotlin-ktor,2023-03-08,7,1,1,0,0
7,ml-github,2023-03-08,1,2,1,7,3
8,ml-learning,2023-03-08,0,1,1,0,0
9,mqtt-golang-influxdb,2023-03-08,13,15,1,42,34
10,ms-helm-chart,2023-03-08,1,3,1,0,0
11,ocp-logging,2023-03-08,1,1,1,0,0
12,ocp-monitoring-golang,2023-03-08,1,2,1,0,0
13,quarkus-kotlin-example,2023-03-08,2,3,1,1,1
14,semantic-versioning-cli,2023-03-08,4,0,0,1,1
15,service-mesh-workshop,2023-03-08,3,22,2,0,0
16,spring-cloud-ms2,2023-03-08,0,0,0,1,1
17,ta,2023-03-08,3,0,0,88,57
18,workshop-golang-grpc,2023-03-08,0,0,0,85,52
19,dstrategies-app-deployment,2023-03-08,0,0,0,1,1
20,ocp-cluster-setup,2023-03-08,1,0,0,1,1
21,redhat-workshop-deployment-strategies,2023-03-08,1,0,0,1,1
