,name,ts,stars_count,views_total,views_uniques,clones_total,clones_uniques
0,amq-streams-workshop,2023-03-30,0,2,1,0,0
1,b0rr3g0-blog,2023-03-30,0,18,1,11,5
2,golang-rest-api-cassandra,2023-03-30,2,0,0,37,29
3,iot-devices-crud,2023-03-30,0,0,0,31,25
4,istio-wasm-filter-golang,2023-03-30,0,4,1,0,0
5,mqtt-golang-influxdb,2023-03-30,14,0,0,1,1
6,quarkus-kafka,2023-03-30,1,14,4,0,0
7,quarkus-kotlin-example,2023-03-30,2,9,1,0,0
8,service-mesh-workshop,2023-03-30,3,163,1,77,16
9,spring-kotlin-crud,2023-03-30,7,1,1,0,0
10,workshop-amq-streams,2023-03-30,0,83,4,5,3
11,workshop-golang-grpc,2023-03-30,0,1,1,60,46
