,name,ts,stars_count,views_total,views_uniques,clones_total,clones_uniques
0,cd-travis-app,2023-03-21,0,0,0,1,1
1,golang-k8s-helm-helloworld,2023-03-21,2,4,1,1,1
2,istio-wasm-filter-golang,2023-03-21,0,6,2,1,1
3,kustomize-vs-helm,2023-03-21,4,1,1,0,0
4,ml-github,2023-03-21,1,4,1,0,0
5,ocp-logging,2023-03-21,1,1,1,0,0
6,ocp-monitoring-golang,2023-03-21,1,0,0,1,1
7,service-mesh-workshop,2023-03-21,3,3,2,0,0
8,spring-kotlin-crud,2023-03-21,6,0,0,1,1
9,workshop-amq-streams,2023-03-21,0,1,1,0,0
10,workshop-argo-rollouts-resources,2023-03-21,1,1,1,0,0
11,workshop-golang-grpc,2023-03-21,0,1,1,0,0
12,workshop-tekton,2023-03-21,0,1,1,1,1
13,dstrategies-app-deployment,2023-03-21,0,0,0,1,1
14,redhat-workshop-deployment-strategies,2023-03-21,1,2,1,0,0
