,name,ts,stars_count,views_total,views_uniques,clones_total,clones_uniques
0,amq-streams-workshop,2023-03-29,0,1,1,0,0
1,golang-azure-eventhub,2023-03-29,0,0,0,1,1
2,golang-rest-api-cassandra,2023-03-29,2,0,0,37,32
3,helm-spring-boot-chart,2023-03-29,1,1,1,0,0
4,iot-esp8266-irrigation-system,2023-03-29,0,0,0,2,1
5,iot-esp8266-relay-web-server,2023-03-29,0,0,0,2,1
6,kops-aws,2023-03-29,4,5,4,0,0
7,kotlin-ktor,2023-03-29,7,15,5,0,0
8,ml-github,2023-03-29,1,4,1,9,5
9,mqtt-golang-influxdb,2023-03-29,14,1,1,0,0
10,ocp-logging,2023-03-29,1,0,0,1,1
11,quarkus-kafka,2023-03-29,1,56,10,4,3
12,semantic-versioning-cli,2023-03-29,4,3,1,0,0
13,service-mesh-workshop,2023-03-29,3,10,1,0,0
14,ta,2023-03-29,3,3,1,0,0
15,terraform-ansible-aws,2023-03-29,0,0,0,1,1
16,workshop-amq-streams,2023-03-29,0,42,10,12,6
17,workshop-argo-rollouts-doc,2023-03-29,1,1,1,0,0
18,workshop-argo-rollouts-resources,2023-03-29,1,10,2,0,0
19,workshop-golang-grpc,2023-03-29,0,0,0,24,22
20,dstrategies-app-deployment,2023-03-29,0,0,0,1,1
21,ProyectoEncuesta,2023-03-29,0,0,0,1,1
