,name,ts,stars_count,views_total,views_uniques,clones_total,clones_uniques
0,golang-azure-eventhub-kafka,2023-03-25,0,0,0,1,1
1,golang-gin-gonic,2023-03-25,0,0,0,2,1
2,golang-rest-api-cassandra,2023-03-25,2,0,0,1,1
3,istio-wasm-filter-golang,2023-03-25,0,3,1,0,0
4,jenkins-ci,2023-03-25,3,0,0,1,1
5,kotlin-ktor,2023-03-25,7,22,2,1,1
6,ml-github,2023-03-25,1,1,1,3,2
7,mqtt-golang-influxdb,2023-03-25,14,1,1,0,0
8,workshop-golang-grpc,2023-03-25,0,0,0,149,77
9,workshop-tekton,2023-03-25,0,2,1,0,0
10,dstrategies-app-deployment,2023-03-25,0,3,1,0,0
