,name,ts,stars_count,views_total,views_uniques,clones_total,clones_uniques
0,rhbk-workshop,2024-03-12,1,1,1,0,0
1,b0rr3g0-blog,2024-03-12,0,0,0,1,1
2,golang-gin-gonic,2024-03-12,0,0,0,1,1
3,golang-rest-api-cassandra,2024-03-12,2,0,0,2,2
4,iot-devices-crud,2024-03-12,0,0,0,1,1
5,istio-wasm-filter-golang,2024-03-12,1,1,1,0,0
6,mqtt-golang-influxdb,2024-03-12,15,2,1,0,0
7,ocp-monitoring-golang,2024-03-12,1,0,0,1,1
8,REST-Services-MySQL,2024-03-12,0,0,0,1,1
9,service-mesh-wasm-go,2024-03-12,0,1,1,0,0
10,uca-workshop-docker,2024-03-12,0,0,0,1,1
11,workshop-argo-rollouts-resources,2024-03-12,1,0,0,1,1
