,name,ts,stars_count,views_total,views_uniques,clones_total,clones_uniques
0,rhbk-workshop,2024-03-28,1,8,2,1,1
1,asciidoc-base,2024-03-28,0,0,0,1,1
2,b0rr3g0-blog,2024-03-28,0,0,0,1,1
3,dbgjerez,2024-03-28,0,0,0,1,1
4,golang-gin-gonic,2024-03-28,0,0,0,1,1
5,golang-k8s-helm-helloworld,2024-03-28,2,0,0,1,1
6,golang-rest-api-cassandra,2024-03-28,2,0,0,1,1
7,influxdb-telegraf-grafana,2024-03-28,0,0,0,1,1
8,iot-devices-crud,2024-03-28,0,0,0,1,1
9,iot-esp8266-relay-web-server,2024-03-28,0,0,0,1,1
10,istio-wasm-filter-golang,2024-03-28,1,1,1,1,1
11,kops-aws,2024-03-28,4,0,0,1,1
12,kotlin-ktor,2024-03-28,7,0,0,1,1
13,kustomize-vs-helm,2024-03-28,4,0,0,1,1
14,ml-github,2024-03-28,1,0,0,1,1
15,mqtt-golang-influxdb,2024-03-28,15,0,0,1,1
16,ocp-HTPasswd-file-provider,2024-03-28,0,0,0,1,1
17,ocp-logging,2024-03-28,1,0,0,2,2
18,ocp-monitoring-golang,2024-03-28,1,0,0,1,1
19,quarkus-kafka,2024-03-28,1,0,0,1,1
20,semantic-versioning-cli,2024-03-28,5,0,0,1,1
21,ta,2024-03-28,3,0,0,1,1
22,uca-workshop-docker,2024-03-28,0,0,0,1,1
23,workshop-amq-streams,2024-03-28,1,0,0,1,1
24,workshop-keda,2024-03-28,1,0,0,3,3
25,workshop-uca-aws-deploy,2024-03-28,0,0,0,1,1
26,ocp-cluster-setup,2024-03-28,1,0,0,1,1
27,ProyectoEncuesta,2024-03-28,0,0,0,1,1
