,name,ts,stars_count,views_total,views_uniques,clones_total,clones_uniques
0,amq-streams-workshop,2023-08-08,0,0,0,5,3
1,ansible-bootstrap-workstation,2023-08-08,0,0,0,2,2
2,golang-azure-eventhub-kafka,2023-08-08,0,0,0,1,1
3,golang-gin-gonic,2023-08-08,0,0,0,1,1
4,golang-k8s-helm-helloworld,2023-08-08,2,0,0,2,2
5,golang-rest-api-cassandra,2023-08-08,2,0,0,2,2
6,iot-air-quality,2023-08-08,1,0,0,1,1
7,iot-esp8266-relay-web-server,2023-08-08,0,0,0,4,4
8,istio-wasm-filter-golang,2023-08-08,1,1,1,0,0
9,jenkins-ci,2023-08-08,3,0,0,2,2
10,jenkins-pipeline,2023-08-08,1,0,0,1,1
11,jwt,2023-08-08,1,0,0,1,1
12,kotlin-ktor,2023-08-08,7,0,0,3,2
13,library,2023-08-08,0,0,0,3,2
14,mqtt-golang-influxdb,2023-08-08,15,2,2,7,4
15,ocp-logging,2023-08-08,1,0,0,2,1
16,pelorus-workshop,2023-08-08,0,0,0,2,1
17,quarkus-kafka,2023-08-08,1,0,0,1,1
18,quarkus-kotlin-example,2023-08-08,2,9,1,0,0
19,REST-Services-MySQL,2023-08-08,0,0,0,2,1
20,semantic-versioning-cli,2023-08-08,4,0,0,2,1
21,service-mesh-workshop,2023-08-08,3,0,0,1,1
22,spring-cloud-dataflow,2023-08-08,0,0,0,1,1
23,spring-cloud-eureka,2023-08-08,0,0,0,1,1
24,terraform-ansible-aws,2023-08-08,0,0,0,2,1
25,uca-workshop-docker,2023-08-08,0,0,0,5,4
26,workshop-amq-streams,2023-08-08,0,0,0,2,1
27,workshop-argo-rollouts-resources,2023-08-08,1,0,0,2,1
28,workshop-tekton-argocd,2023-08-08,0,0,0,3,3
29,workshop-uca-aws-deploy,2023-08-08,0,0,0,2,1
30,spring-cloud,2023-08-08,0,0,0,3,2
31,spring-cloud-config,2023-08-08,0,0,0,2,1
32,dstrategies-app-deployment,2023-08-08,0,0,0,1,1
33,dstrategies-back,2023-08-08,0,0,0,2,1
34,dstrategies-frontend,2023-08-08,0,0,0,2,1
35,ocp-cluster-setup,2023-08-08,1,0,0,2,2
