,name,ts,stars_count,views_total,views_uniques,clones_total,clones_uniques
0,amq-streams-workshop,2023-08-10,0,0,0,8,4
1,golang-rest-api-cassandra,2023-08-10,2,1,1,1,1
2,iot-k8s-stack,2023-08-10,1,0,0,1,1
3,istio-wasm-filter-golang,2023-08-10,1,2,2,0,0
4,kotlin-ktor,2023-08-10,8,11,3,2,2
5,mqtt-golang-influxdb,2023-08-10,15,3,1,0,0
6,ms-helm-chart,2023-08-10,1,0,0,1,1
7,quarkus-kafka,2023-08-10,1,0,0,5,5
8,quarkus-kotlin-example,2023-08-10,2,2,1,0,0
9,service-mesh-workshop,2023-08-10,3,3,1,0,0
10,workshop-argocd,2023-08-10,0,0,0,1,1
11,workshop-keda,2023-08-10,0,0,0,1,1
12,workshop-redhat-sso,2023-08-10,0,0,0,1,1
13,redhat-workshop-deployment-strategies,2023-08-10,2,0,0,3,3
