,name,ts,stars_count,views_total,views_uniques,clones_total,clones_uniques
0,golang-rest-api-cassandra,2023-08-21,2,2,1,1,1
1,iot-air-quality,2023-08-21,1,0,0,2,2
2,iot-devices-crud,2023-08-21,0,0,0,1,1
3,iot-esp8266-dht11,2023-08-21,0,13,1,0,0
4,jenkins-pipeline,2023-08-21,1,0,0,1,1
5,jwt,2023-08-21,1,0,0,5,5
6,ml-github,2023-08-21,1,0,0,4,4
7,mqtt-golang-influxdb,2023-08-21,15,0,0,1,1
8,ocp-HTPasswd-file-provider,2023-08-21,0,3,1,0,0
9,quarkus-kotlin-example,2023-08-21,2,5,1,0,0
10,semantic-versioning-cli,2023-08-21,4,0,0,1,1
11,uca-workshop-docker,2023-08-21,0,0,0,4,4
12,workshop-argo-rollouts-resources,2023-08-21,1,0,0,2,2
13,workshop-golang-grpc,2023-08-21,0,0,0,1,1
14,workshop-tekton-argocd,2023-08-21,0,0,0,2,2
15,workshop-uca-aws-deploy,2023-08-21,0,0,0,1,1
16,dstrategies-app-deployment,2023-08-21,0,0,0,1,1
