,name,ts,stars_count,views_total,views_uniques,clones_total,clones_uniques
0,iot-devices-crud,2023-08-31,0,0,0,1,1
1,ml-github,2023-08-31,1,0,0,6,5
2,pelorus-workshop,2023-08-31,0,0,0,1,1
3,quarkus-kotlin-example,2023-08-31,2,9,1,0,0
4,spring-cloud-ms1,2023-08-31,0,0,0,2,1
5,spring-cloud-ms2,2023-08-31,0,0,0,2,1
6,ta,2023-08-31,3,22,1,0,0
7,workshop-amq-streams,2023-08-31,0,4,1,0,0
8,workshop-tekton-argocd-app-quarkus,2023-08-31,0,0,0,2,1
9,dstrategies-app-deployment,2023-08-31,0,0,0,2,1
10,ProyectoEncuesta,2023-08-31,0,0,0,2,1
