,name,ts,stars_count,views_total,views_uniques,clones_total,clones_uniques
0,asciidoc-base,2023-08-11,0,0,0,1,1
1,golang-azure-eventhub,2023-08-11,0,0,0,2,1
2,golang-azure-eventhub-kafka,2023-08-11,0,0,0,2,1
3,golang-rest-api-cassandra,2023-08-11,2,1,1,0,0
4,helm-spring-boot-chart,2023-08-11,1,0,0,1,1
5,ic-gradle,2023-08-11,0,0,0,1,1
6,istio-wasm-filter-golang,2023-08-11,1,1,1,0,0
7,mqtt-golang-influxdb,2023-08-11,15,3,3,0,0
8,pelorus-workshop,2023-08-11,0,0,0,1,1
9,dstrategies-app-deployment,2023-08-11,0,1,1,0,0
