,name,ts,stars_count,views_total,views_uniques,clones_total,clones_uniques
0,amq-streams-workshop,2023-08-06,0,0,0,1,1
1,ansible-bootstrap-workstation,2023-08-06,0,0,0,1,1
2,b0rr3g0-blog,2023-08-06,0,0,0,1,1
3,golang-azure-eventhub,2023-08-06,0,0,0,1,1
4,golang-azure-eventhub-kafka,2023-08-06,0,0,0,1,1
5,golang-gin-gonic,2023-08-06,0,0,0,1,1
6,golang-k8s-helm-helloworld,2023-08-06,2,0,0,1,1
7,golang-rest-api-cassandra,2023-08-06,2,0,0,1,1
8,helm-spring-boot-chart,2023-08-06,1,0,0,1,1
9,iot-air-quality,2023-08-06,1,0,0,1,1
10,iot-devices-crud,2023-08-06,0,0,0,63,40
11,iot-esp8266-relay-web-server,2023-08-06,0,0,0,2,2
12,jenkins-ci,2023-08-06,3,0,0,1,1
13,jenkins-pipeline,2023-08-06,1,0,0,1,1
14,jwt,2023-08-06,1,0,0,2,2
15,kotlin-ktor,2023-08-06,8,0,0,2,2
16,library,2023-08-06,0,0,0,1,1
17,mqtt-golang-influxdb,2023-08-06,15,0,0,2,2
18,quarkus-kafka,2023-08-06,1,0,0,1,1
19,quarkus-kotlin-example,2023-08-06,2,0,0,1,1
20,service-mesh-wasm-go,2023-08-06,0,0,0,1,1
21,service-mesh-workshop,2023-08-06,3,0,0,2,2
22,spring-cloud-dataflow,2023-08-06,0,0,0,1,1
23,spring-cloud-ms1,2023-08-06,0,0,0,1,1
24,ta,2023-08-06,3,0,0,2,2
25,uca-workshop-docker,2023-08-06,0,0,0,1,1
26,workshop-tekton-argocd,2023-08-06,0,0,0,2,2
27,dstrategies-app-deployment,2023-08-06,0,0,0,1,1
28,ocp-cluster-setup,2023-08-06,1,0,0,3,2
29,redhat-workshop-deployment-strategies,2023-08-06,2,2,1,1,1
