,name,ts,stars_count,views_total,views_uniques,clones_total,clones_uniques
0,amq-streams-workshop,2023-08-29,0,0,0,1,1
1,b0rr3g0-blog,2023-08-29,0,0,0,1,1
2,gingonic-go-mongodb,2023-08-29,0,0,0,1,1
3,golang-azure-eventhub-kafka,2023-08-29,0,0,0,2,1
4,golang-rest-api-cassandra,2023-08-29,2,0,0,1,1
5,iot-air-quality,2023-08-29,1,0,0,1,1
6,iot-devices-crud,2023-08-29,0,0,0,1,1
7,iot-esp8266-dht11,2023-08-29,0,0,0,1,1
8,istio-wasm-filter-golang,2023-08-29,1,4,2,0,0
9,jwt,2023-08-29,1,2,1,0,0
10,kotlin-ktor,2023-08-29,8,0,0,1,1
11,ml-github,2023-08-29,1,0,0,6,5
12,mqtt-golang-influxdb,2023-08-29,15,1,1,0,0
13,quarkus-kotlin-example,2023-08-29,2,0,0,1,1
14,service-mesh-workshop,2023-08-29,3,1,1,1,1
15,spring-cloud-dataflow,2023-08-29,0,0,0,3,2
16,spring-cloud-ms1,2023-08-29,0,0,0,1,1
17,ta,2023-08-29,3,0,0,3,2
18,uca-workshop-docker,2023-08-29,0,0,0,1,1
19,workshop-amq-streams,2023-08-29,0,0,0,1,1
20,workshop-tekton-argocd,2023-08-29,0,0,0,1,1
21,dstrategies-app-deployment,2023-08-29,0,0,0,1,1
