,name,ts,stars_count,views_total,views_uniques,clones_total,clones_uniques
0,golang-rest-api-cassandra,2023-08-22,2,4,1,0,0
1,iot-esp8266-relay-web-server,2023-08-22,0,0,0,1,1
2,jenkins-pipeline,2023-08-22,1,6,1,0,0
3,kotlin-ktor,2023-08-22,8,11,1,0,0
4,kustomize-vs-helm,2023-08-22,4,3,1,0,0
5,ml-github,2023-08-22,1,0,0,4,3
6,quarkus-kotlin-example,2023-08-22,2,20,2,0,0
7,spring-cloud-ms2,2023-08-22,0,0,0,2,1
8,workshop-amq-streams,2023-08-22,0,6,1,0,0
9,workshop-golang-grpc,2023-08-22,0,0,0,2,1
