,name,ts,stars_count,views_total,views_uniques,clones_total,clones_uniques
0,asciidoc-base,2023-09-05,0,0,0,1,1
1,golang-rest-api-cassandra,2023-09-05,2,2,1,0,0
2,helm-spring-boot-chart,2023-09-05,1,0,0,2,1
3,istio-wasm-filter-golang,2023-09-05,1,2,2,1,1
4,kotlin-ktor,2023-09-05,8,89,3,0,0
5,ml-github,2023-09-05,1,2,1,4,3
6,pelorus-workshop,2023-09-05,0,0,0,2,1
7,semantic-versioning-cli,2023-09-05,4,1,1,0,0
8,spring-cloud-ms1,2023-09-05,0,1,1,0,0
9,workshop-golang-grpc,2023-09-05,0,1,1,0,0
10,workshop-keda,2023-09-05,0,1,1,0,0
