,name,ts,stars_count,views_total,views_uniques,clones_total,clones_uniques
0,amq-streams-workshop,2023-09-15,0,0,0,1,1
1,cd-travis-app,2023-09-15,0,0,0,1,1
2,golang-azure-eventhub,2023-09-15,0,0,0,2,2
3,golang-azure-eventhub-kafka,2023-09-15,0,0,0,1,1
4,golang-gin-gonic,2023-09-15,0,0,0,1,1
5,golang-k8s-helm-helloworld,2023-09-15,2,0,0,1,1
6,golang-rest-api-cassandra,2023-09-15,2,12,1,2,2
7,helm-spring-boot-chart,2023-09-15,1,0,0,1,1
8,iot-air-quality,2023-09-15,1,0,0,1,1
9,iot-devices-crud,2023-09-15,0,0,0,3,3
10,iot-esp8266-dht11,2023-09-15,0,0,0,2,1
11,iot-esp8266-relay-web-server,2023-09-15,0,0,0,3,3
12,jenkins-ci,2023-09-15,3,0,0,1,1
13,jwt,2023-09-15,1,0,0,1,1
14,kotlin-ktor,2023-09-15,8,48,1,1,1
15,library,2023-09-15,0,0,0,1,1
16,mqtt-golang-influxdb,2023-09-15,15,0,0,1,1
17,semantic-versioning-cli,2023-09-15,4,1,1,0,0
18,service-mesh-workshop,2023-09-15,3,0,0,2,1
19,spring-cloud-eureka,2023-09-15,0,0,0,1,1
20,spring-cloud-ms1,2023-09-15,0,0,0,1,1
21,ta,2023-09-15,3,1,1,2,2
22,uca-workshop-docker,2023-09-15,0,0,0,1,1
23,workshop-amq-streams,2023-09-15,0,1,1,1,1
24,workshop-argo-rollouts-doc,2023-09-15,1,0,0,1,1
25,workshop-golang-grpc,2023-09-15,0,0,0,1,1
26,workshop-keda,2023-09-15,0,0,0,1,1
