,name,ts,stars_count,views_total,views_uniques,clones_total,clones_uniques
0,b0rr3g0-blog,2023-09-28,0,0,0,1,1
1,golang-k8s-helm-helloworld,2023-09-28,2,0,0,1,1
2,golang-rest-api-cassandra,2023-09-28,2,0,0,1,1
3,istio-wasm-filter-golang,2023-09-28,1,10,1,0,0
4,kotlin-ktor,2023-09-28,8,33,2,0,0
5,quarkus-kotlin-example,2023-09-28,2,0,0,1,1
6,spring-cloud-dataflow,2023-09-28,0,0,0,2,1
7,workshop-amq-streams,2023-09-28,0,2,1,0,0
8,workshop-keda,2023-09-28,0,4,1,0,0
9,workshop-redhat-sso,2023-09-28,0,0,0,2,1
10,ProyectoEncuesta,2023-09-28,0,0,0,1,1
