,name,ts,stars_count,views_total,views_uniques,clones_total,clones_uniques
0,b0rr3g0-blog,2022-08-10,0,20,1,7,5
1,golang-rest-api-cassandra,2022-08-10,2,1,1,0,0
2,iot-esp8266-dht11,2022-08-10,0,0,0,1,1
3,iot-esp8266-relay-web-server,2022-08-10,0,0,0,1,1
4,kops-aws,2022-08-10,4,7,1,0,0
5,kotlin-ktor,2022-08-10,6,1,1,0,0
6,kustomize-vs-helm,2022-08-10,3,7,2,1,1
7,ml-github,2022-08-10,1,14,2,20,8
8,ml-learning,2022-08-10,0,2,1,0,0
9,mqtt-golang-influxdb,2022-08-10,12,16,4,0,0
10,ocp-monitoring-golang,2022-08-10,1,4,1,0,0
11,pelorus-workshop,2022-08-10,0,5,1,0,0
12,REST-Services-MySQL,2022-08-10,0,10,1,0,0
13,ta,2022-08-10,3,8,3,0,0
14,uca-workshop-docker,2022-08-10,0,1,1,0,0
