,name,ts,stars_count,views_total,views_uniques,clones_total,clones_uniques
0,b0rr3g0-blog,2022-08-30,0,2,1,1,1
1,golang-k8s-helm-helloworld,2022-08-30,2,11,1,5,4
2,golang-rest-api-cassandra,2022-08-30,2,2,1,59,37
3,influxdb-telegraf-grafana,2022-08-30,0,2,1,0,0
4,iot-devices-crud,2022-08-30,0,1,1,61,36
5,kotlin-ktor,2022-08-30,6,1,1,0,0
6,kustomize-vs-helm,2022-08-30,3,31,2,0,0
7,ml-github,2022-08-30,1,1,1,3,2
8,mqtt-golang-influxdb,2022-08-30,12,0,0,17,10
9,quarkus-kotlin-example,2022-08-30,2,2,2,0,0
10,ta,2022-08-30,3,0,0,17,14
