,name,ts,stars_count,views_total,views_uniques,clones_total,clones_uniques
0,dbgjerez,2024-02-01,0,0,0,1,1
1,istio-wasm-filter-golang,2024-02-01,1,0,0,4,4
2,kops-aws,2024-02-01,4,0,0,1,1
3,kotlin-ktor,2024-02-01,8,59,2,0,0
4,ml-github,2024-02-01,1,0,0,1,1
5,mqtt-golang-influxdb,2024-02-01,15,7,1,0,0
6,service-mesh-workshop,2024-02-01,3,0,0,1,1
7,workshop-cdc,2024-02-01,3,1,1,0,0
8,dstrategies-app-deployment,2024-02-01,0,0,0,1,1
9,ocp-cluster-setup,2024-02-01,1,0,0,1,1
10,redhat-workshop-deployment-strategies,2024-02-01,2,0,0,1,1
