,name,ts,stars_count,views_total,views_uniques,clones_total,clones_uniques
0,golang-rest-api-cassandra,2024-02-07,2,17,1,0,0
1,istio-wasm-filter-golang,2024-02-07,1,10,1,0,0
2,kotlin-ktor,2024-02-07,8,17,2,0,0
3,ml-github,2024-02-07,1,0,0,2,2
4,semantic-versioning-cli,2024-02-07,4,0,0,1,1
5,spring-cloud-eureka,2024-02-07,0,0,0,1,1
6,terraform-ansible-aws,2024-02-07,0,0,0,1,1
7,dstrategies-back,2024-02-07,0,0,0,1,1
8,dstrategies-frontend,2024-02-07,0,1,1,0,0
9,redhat-workshop-deployment-strategies,2024-02-07,2,2,1,0,0
