,name,ts,stars_count,views_total,views_uniques,clones_total,clones_uniques
0,gingonic-go-mongodb,2024-02-27,0,0,0,1,1
1,ic-gradle,2024-02-27,0,0,0,1,1
2,iot-k8s-stack,2024-02-27,1,0,0,1,1
3,kotlin-ktor,2024-02-27,7,39,3,0,0
4,library,2024-02-27,0,0,0,1,1
5,REST-Services-MySQL,2024-02-27,0,0,0,1,1
6,semantic-versioning-cli,2024-02-27,5,8,2,0,0
7,service-mesh-wasm-go,2024-02-27,0,0,0,1,1
8,spring-cloud-eureka,2024-02-27,0,0,0,1,1
9,spring-cloud-ms1,2024-02-27,0,0,0,1,1
10,spring-data-mongodb,2024-02-27,0,0,0,1,1
11,spring-kotlin-crud,2024-02-27,7,2,1,0,0
