,name,ts,stars_count,views_total,views_uniques,clones_total,clones_uniques
0,ansible-bootstrap-workstation,2023-10-05,0,0,0,1,1
1,kotlin-ktor,2023-10-05,8,10,2,1,1
2,ml-github,2023-10-05,1,3,1,0,0
3,ocp-logging,2023-10-05,1,1,1,0,0
4,quarkus-kotlin-example,2023-10-05,2,25,1,0,0
5,semantic-versioning-cli,2023-10-05,4,0,0,2,2
6,service-mesh-workshop,2023-10-05,3,0,0,3,1
7,workshop-amq-streams,2023-10-05,1,5,1,0,0
8,workshop-keda,2023-10-05,0,7,2,0,0
9,spring-cloud-config,2023-10-05,0,0,0,1,1
10,dstrategies-app-deployment,2023-10-05,0,6,1,0,0
11,dstrategies-back,2023-10-05,0,0,0,2,1
