,name,ts,stars_count,views_total,views_uniques,clones_total,clones_uniques
0,golang-azure-eventhub-kafka,2023-10-16,0,0,0,1,1
1,golang-gin-gonic,2023-10-16,0,0,0,1,1
2,golang-k8s-helm-helloworld,2023-10-16,2,0,0,1,1
3,kotlin-ktor,2023-10-16,8,1,1,0,0
4,kustomize-vs-helm,2023-10-16,4,1,1,0,0
5,ml-github,2023-10-16,1,0,0,2,2
6,quarkus-kafka,2023-10-16,1,0,0,1,1
7,quarkus-kotlin-example,2023-10-16,2,4,1,0,0
8,semantic-versioning-cli,2023-10-16,4,0,0,1,1
9,service-mesh-wasm-go,2023-10-16,0,0,0,1,1
10,workshop-amq-streams,2023-10-16,1,0,0,1,1
11,workshop-argocd,2023-10-16,0,0,0,2,1
12,workshop-cdc,2023-10-16,0,0,0,1,1
13,workshop-uca-aws-deploy,2023-10-16,0,0,0,2,1
