,name,ts,stars_count,views_total,views_uniques,clones_total,clones_uniques
0,jenkins-ci,2023-10-20,3,0,0,1,1
1,kotlin-ktor,2023-10-20,8,30,1,0,0
2,kustomize-vs-helm,2023-10-20,4,130,1,0,0
3,ml-github,2023-10-20,1,0,0,2,2
4,mqtt-golang-influxdb,2023-10-20,16,7,3,0,0
5,ocp-logging,2023-10-20,1,1,1,0,0
6,pelorus-workshop,2023-10-20,0,0,0,1,1
7,quarkus-kafka,2023-10-20,1,19,1,4,4
8,quarkus-kotlin-example,2023-10-20,2,0,0,1,1
9,service-mesh-workshop,2023-10-20,3,1,1,0,0
10,workshop-cdc,2023-10-20,0,0,0,17,5
