,name,ts,stars_count,views_total,views_uniques,clones_total,clones_uniques
0,golang-azure-eventhub,2022-11-14,0,0,0,1,1
1,golang-azure-eventhub-kafka,2022-11-14,0,0,0,1,1
2,golang-rest-api-cassandra,2022-11-14,2,5,1,1,1
3,iot-devices-crud,2022-11-14,0,1,1,0,0
4,iot-esp8266-irrigation-system,2022-11-14,0,0,0,1,1
5,istio-wasm-filter-golang,2022-11-14,0,4,3,0,0
6,kotlin-ktor,2022-11-14,6,9,4,0,0
7,ml-github,2022-11-14,1,0,0,5,4
8,mqtt-golang-influxdb,2022-11-14,13,2,1,0,0
9,quarkus-kotlin-example,2022-11-14,2,0,0,1,1
10,semantic-versioning-cli,2022-11-14,0,16,2,5,5
11,spring-kotlin-crud,2022-11-14,6,0,0,1,1
12,ta,2022-11-14,3,6,1,0,0
