,name,ts,stars_count,views_total,views_uniques,clones_total,clones_uniques
0,amq-streams-workshop,2022-10-21,0,0,0,1,1
1,ansible-bootstrap-workstation,2022-10-21,0,0,0,1,1
2,asciidoc-base,2022-10-21,0,0,0,1,1
3,cd-travis-app,2022-10-21,0,0,0,1,1
4,clover,2022-10-21,0,0,0,1,1
5,dbgjerez,2022-10-21,0,0,0,1,1
6,golang-azure-eventhub,2022-10-21,0,0,0,1,1
7,golang-k8s-helm-helloworld,2022-10-21,2,2,1,1,1
8,golang-rest-api-cassandra,2022-10-21,2,4,1,2,2
9,influxdb-telegraf-grafana,2022-10-21,0,0,0,1,1
10,iot-esp8266-dht11,2022-10-21,0,0,0,1,1
11,iot-esp8266-irrigation-system,2022-10-21,0,0,0,1,1
12,iot-esp8266-relay-web-server,2022-10-21,0,0,0,1,1
13,iot-k8s-stack,2022-10-21,1,0,0,1,1
14,istio,2022-10-21,0,0,0,1,1
15,istio-wasm-filter-golang,2022-10-21,0,1,1,0,0
16,jenkins-pipeline,2022-10-21,1,12,1,1,1
17,jwt,2022-10-21,1,0,0,1,1
18,kafka-gitops,2022-10-21,0,0,0,1,1
19,kotlin-ktor,2022-10-21,6,0,0,1,1
20,kubernetes-golang-operator,2022-10-21,0,0,0,1,1
21,kubernetes-helm-operator,2022-10-21,0,0,0,1,1
22,kustomize-vs-helm,2022-10-21,4,1,1,1,1
23,library,2022-10-21,0,0,0,1,1
24,ml-github,2022-10-21,1,1,1,1,1
25,mqtt-golang-influxdb,2022-10-21,12,0,0,3,3
26,ms-config-server,2022-10-21,0,0,0,1,1
27,ocp-monitoring-golang,2022-10-21,1,0,0,1,1
28,petclinic-config,2022-10-21,0,0,0,1,1
29,poc-k8s-ambassador,2022-10-21,0,0,0,1,1
30,quarkus-kafka,2022-10-21,0,0,0,1,1
31,quarkus-kotlin-example,2022-10-21,2,5,1,1,1
32,service-mesh-wasm-go,2022-10-21,0,0,0,1,1
33,service-mesh-workshop,2022-10-21,1,0,0,3,1
34,spring-boot-elk,2022-10-21,0,0,0,1,1
35,spring-boot-grafana,2022-10-21,0,0,0,1,1
36,spring-cloud-dataflow,2022-10-21,0,0,0,2,2
37,spring-cloud-ms1,2022-10-21,0,0,0,2,2
38,spring-kotlin-crud,2022-10-21,6,0,0,1,1
39,ta,2022-10-21,3,10,1,1,1
40,terraform-ansible-aws,2022-10-21,0,0,0,1,1
41,uca-workshop-docker,2022-10-21,0,0,0,1,1
42,workshop-uca-aws-deploy,2022-10-21,0,0,0,1,1
43,spring-cloud-config,2022-10-21,0,0,0,1,1
44,ProyectoEncuesta,2022-10-21,0,0,0,1,1
