,name,ts,stars_count,views_total,views_uniques,clones_total,clones_uniques
0,amq-streams-workshop,2022-10-28,0,6,1,0,0
1,golang-gin-gonic,2022-10-28,0,0,0,1,1
2,golang-rest-api-cassandra,2022-10-28,2,0,0,18,17
3,iot-devices-crud,2022-10-28,0,15,1,0,0
4,iot-esp8266-dht11,2022-10-28,0,1,1,0,0
5,iot-esp8266-relay-web-server,2022-10-28,0,1,1,0,0
6,istio-wasm-filter-golang,2022-10-28,0,15,3,0,0
7,kotlin-ktor,2022-10-28,6,13,1,1,1
8,quarkus-kotlin-example,2022-10-28,2,3,1,0,0
9,spring-cloud-ms1,2022-10-28,0,0,0,1,1
10,spring-cloud-ms2,2022-10-28,0,0,0,1,1
11,ta,2022-10-28,3,0,0,59,31
