,name,ts,stars_count,views_total,views_uniques,clones_total,clones_uniques
0,golang-rest-api-cassandra,2022-10-04,2,3,1,0,0
1,influxdb-telegraf-grafana,2022-10-04,0,2,1,0,0
2,kotlin-ktor,2022-10-04,6,5,1,0,0
3,kustomize-vs-helm,2022-10-04,4,9,2,0,0
4,ml-github,2022-10-04,1,2,1,1,1
5,mqtt-golang-influxdb,2022-10-04,12,6,1,0,0
6,pelorus-workshop,2022-10-04,0,1,1,0,0
7,quarkus-kotlin-example,2022-10-04,2,1,1,0,0
8,REST-Services-MySQL,2022-10-04,0,11,1,0,0
9,service-mesh-workshop,2022-10-04,1,1,1,0,0
10,ta,2022-10-04,3,1,1,0,0
