,name,ts,stars_count,views_total,views_uniques,clones_total,clones_uniques
0,golang-azure-eventhub-kafka,2022-10-22,0,0,0,1,1
1,golang-k8s-helm-helloworld,2022-10-22,2,0,0,1,1
2,golang-rest-api-cassandra,2022-10-22,2,0,0,46,33
3,iot-devices-crud,2022-10-22,0,0,0,1,1
4,istio-wasm-filter-golang,2022-10-22,0,0,0,1,1
5,ml-learning,2022-10-22,0,0,0,1,1
6,mqtt-golang-influxdb,2022-10-22,12,5,1,1,1
7,ocp-HTPasswd-file-provider,2022-10-22,0,0,0,1,1
8,service-mesh-workshop,2022-10-22,1,0,0,2,2
9,spring-cloud-ms2,2022-10-22,0,0,0,1,1
10,spring-cloud,2022-10-22,0,0,0,7,1
