,name,ts,stars_count,views_total,views_uniques,clones_total,clones_uniques
0,dbgjerez,2023-01-26,0,3,1,3,2
1,iot-devices-crud,2023-01-26,0,0,0,1,1
2,istio-wasm-filter-golang,2023-01-26,0,0,0,1,1
3,jwt,2023-01-26,1,1,1,0,0
4,kops-aws,2023-01-26,4,0,0,1,1
5,kotlin-ktor,2023-01-26,7,70,3,1,1
6,ml-github,2023-01-26,1,3,1,0,0
7,mqtt-golang-influxdb,2023-01-26,13,23,1,0,0
8,semantic-versioning-cli,2023-01-26,3,3,1,0,0
9,service-mesh-workshop,2023-01-26,2,2,1,0,0
10,ta,2023-01-26,3,2,1,0,0
11,workshop-argo-rollouts-doc,2023-01-26,1,1,1,1,1
12,workshop-service-mesh-doc,2023-01-26,0,56,1,68,18
13,ocp-cluster-setup,2023-01-26,0,1,1,0,0
14,redhat-workshop-deployment-strategies,2023-01-26,0,2,1,0,0
