,name,ts,stars_count,views_total,views_uniques,clones_total,clones_uniques
0,golang-rest-api-cassandra,2023-01-19,2,0,0,19,18
1,iot-devices-crud,2023-01-19,0,0,0,58,40
2,kotlin-ktor,2023-01-19,7,1,1,0,0
3,ml-github,2023-01-19,1,0,0,2,1
4,mqtt-golang-influxdb,2023-01-19,13,0,0,20,14
5,ms-config-server,2023-01-19,0,0,0,1,1
6,quarkus-kotlin-example,2023-01-19,2,1,1,0,0
7,semantic-versioning-cli,2023-01-19,3,0,0,1,1
8,service-mesh-workshop,2023-01-19,2,0,0,2,2
9,spring-kotlin-crud,2023-01-19,6,1,1,0,0
10,ta,2023-01-19,3,0,0,20,18
