,name,ts,stars_count,views_total,views_uniques,clones_total,clones_uniques
0,golang-rest-api-cassandra,2023-01-16,2,4,2,20,18
1,iot-devices-crud,2023-01-16,0,0,0,1,1
2,jwt,2023-01-16,1,0,0,2,1
3,kotlin-ktor,2023-01-16,7,20,2,0,0
4,ml-github,2023-01-16,1,0,0,4,3
5,mqtt-golang-influxdb,2023-01-16,13,0,0,62,44
6,quarkus-kotlin-example,2023-01-16,2,11,1,0,0
7,service-mesh-workshop,2023-01-16,2,33,1,7,4
8,spring-kotlin-crud,2023-01-16,6,7,1,0,0
9,ta,2023-01-16,3,0,0,19,16
10,dstrategies-app-deployment,2023-01-16,0,0,0,1,1
11,ocp-cluster-setup,2023-01-16,1,0,0,1,1
12,redhat-workshop-deployment-strategies,2023-01-16,0,40,1,0,0
