,name,ts,stars_count,views_total,views_uniques,clones_total,clones_uniques
0,golang-k8s-helm-helloworld,2023-01-25,2,1,1,0,0
1,golang-rest-api-cassandra,2023-01-25,2,33,2,2,1
2,ic-gradle,2023-01-25,0,0,0,1,1
3,istio-wasm-filter-golang,2023-01-25,0,1,1,0,0
4,kotlin-ktor,2023-01-25,7,11,2,0,0
5,ml-github,2023-01-25,1,0,0,216,2
6,ml-learning,2023-01-25,0,0,0,1,1
7,workshop-argo-rollouts-doc,2023-01-25,1,5,2,0,0
8,workshop-service-mesh-doc,2023-01-25,0,51,1,36,15
9,dstrategies-app-deployment,2023-01-25,0,4,2,0,0
10,redhat-workshop-deployment-strategies,2023-01-25,0,6,2,5,3
