,name,ts,stars_count,views_total,views_uniques,clones_total,clones_uniques
0,golang-k8s-helm-helloworld,2023-01-17,2,0,0,1,1
1,golang-rest-api-cassandra,2023-01-17,2,0,0,59,45
2,helm-spring-boot-chart,2023-01-17,1,0,0,1,1
3,iot-devices-crud,2023-01-17,0,1,1,0,0
4,mqtt-golang-influxdb,2023-01-17,13,1,1,59,41
5,semantic-versioning-cli,2023-01-17,3,1,1,0,0
6,service-mesh-workshop,2023-01-17,2,1,1,1,1
7,spring-data-mongodb,2023-01-17,0,0,0,1,1
8,ta,2023-01-17,3,0,0,58,46
9,dstrategies-app-deployment,2023-01-17,0,1,1,0,0
