,name,ts,stars_count,views_total,views_uniques,clones_total,clones_uniques
0,amq-streams-workshop,2023-01-07,0,0,0,1,1
1,golang-rest-api-cassandra,2023-01-07,2,0,0,19,15
2,helm-spring-boot-chart,2023-01-07,1,0,0,2,1
3,iot-air-quality,2023-01-07,1,0,0,1,1
4,ml-github,2023-01-07,1,0,0,1,1
5,ms-config-server,2023-01-07,0,0,0,1,1
6,pelorus-workshop,2023-01-07,0,0,0,2,1
7,quarkus-kotlin-example,2023-01-07,2,6,1,0,0
8,service-mesh-workshop,2023-01-07,2,0,0,1,1
9,spring-boot-elk,2023-01-07,0,0,0,2,1
10,spring-cloud-ms1,2023-01-07,0,0,0,2,1
11,ta,2023-01-07,3,8,1,0,0
12,dstrategies-app-deployment,2023-01-07,0,26,1,0,0
13,ocp-cluster-setup,2023-01-07,1,4,1,0,0
14,ProyectoEncuesta,2023-01-07,0,0,0,2,1
