,name,ts,stars_count,views_total,views_uniques,clones_total,clones_uniques
0,dbgjerez,2023-01-24,0,4,1,3,2
1,golang-rest-api-cassandra,2023-01-24,2,1,1,19,16
2,iot-devices-crud,2023-01-24,0,0,0,20,17
3,kubernetes-golang-operator,2023-01-24,0,0,0,1,1
4,redhat-workshop-base,2023-01-24,0,0,0,1,1
5,spring-cloud-ms1,2023-01-24,0,0,0,1,1
6,spring-cloud-ms2,2023-01-24,0,0,0,1,1
7,ta,2023-01-24,3,0,0,21,20
8,workshop-argo-rollouts-doc,2023-01-24,1,58,19,45,14
9,workshop-argo-rollouts-resources,2023-01-24,1,138,24,39,15
10,workshop-service-mesh-doc,2023-01-24,0,70,1,25,5
11,dstrategies-app-deployment,2023-01-24,0,11,1,0,0
12,ocp-cluster-setup,2023-01-24,0,16,3,0,0
13,redhat-workshop-deployment-strategies,2023-01-24,0,1,1,0,0
