,name,ts,stars_count,views_total,views_uniques,clones_total,clones_uniques
0,dbgjerez,2023-01-22,0,0,0,1,1
1,golang-azure-eventhub,2023-01-22,0,0,0,1,1
2,golang-gin-gonic,2023-01-22,0,0,0,1,1
3,golang-rest-api-cassandra,2023-01-22,2,0,0,59,41
4,iot-devices-crud,2023-01-22,0,0,0,61,36
5,kotlin-ktor,2023-01-22,7,1,1,0,0
6,mqtt-golang-influxdb,2023-01-22,13,1,1,2,2
7,quarkus-kotlin-example,2023-01-22,2,17,1,0,0
8,service-mesh-workshop,2023-01-22,2,0,0,1,1
9,spring-boot-grafana,2023-01-22,0,0,0,1,1
10,spring-kotlin-crud,2023-01-22,6,1,1,0,0
11,ta,2023-01-22,3,0,0,73,48
12,dstrategies-app-deployment,2023-01-22,0,10,1,0,0
13,redhat-workshop-deployment-strategies,2023-01-22,0,3,1,0,0
