,name,ts,stars_count,views_total,views_uniques,clones_total,clones_uniques
0,rhbk-workshop,2023-12-06,0,1,1,3,3
1,asciidoc-base,2023-12-06,0,0,0,1,1
2,b0rr3g0-blog,2023-12-06,0,0,0,1,1
3,golang-azure-eventhub,2023-12-06,0,0,0,1,1
4,golang-k8s-helm-helloworld,2023-12-06,2,0,0,1,1
5,helm-spring-boot-chart,2023-12-06,1,0,0,1,1
6,influx-telegraf-chronograf,2023-12-06,0,0,0,1,1
7,iot-air-quality,2023-12-06,1,0,0,2,2
8,iot-devices-crud,2023-12-06,0,0,0,1,1
9,istio-wasm-filter-golang,2023-12-06,1,7,1,0,0
10,jenkins-pipeline,2023-12-06,1,0,0,1,1
11,jwt,2023-12-06,1,0,0,2,1
12,kotlin-ktor,2023-12-06,8,0,0,1,1
13,mqtt-golang-influxdb,2023-12-06,16,0,0,1,1
14,ocp-logging,2023-12-06,1,0,0,2,1
15,quarkus-kafka,2023-12-06,1,0,0,1,1
16,quarkus-kotlin-example,2023-12-06,2,13,1,0,0
17,semantic-versioning-cli,2023-12-06,4,0,0,1,1
18,service-mesh-workshop,2023-12-06,3,0,0,1,1
19,spring-boot-grafana,2023-12-06,0,0,0,1,1
20,spring-cloud-ms2,2023-12-06,0,0,0,1,1
21,spring-data-mongodb,2023-12-06,0,0,0,1,1
22,ta,2023-12-06,3,0,0,1,1
23,uca-workshop-docker,2023-12-06,0,0,0,1,1
24,workshop-tekton-argocd,2023-12-06,0,0,0,2,1
25,workshop-tekton-argocd-app-quarkus,2023-12-06,0,0,0,1,1
