,name,ts,stars_count,views_total,views_uniques,clones_total,clones_uniques
0,rhbk-workshop,2023-12-07,0,0,0,1,1
1,gingonic-go-mongodb,2023-12-07,0,0,0,1,1
2,istio-wasm-filter-golang,2023-12-07,1,1,1,0,0
3,kotlin-ktor,2023-12-07,8,19,1,0,0
4,quarkus-kafka,2023-12-07,1,1,1,0,0
5,semantic-versioning-cli,2023-12-07,4,0,0,1,1
6,spring-cloud-ms1,2023-12-07,0,2,1,0,0
7,workshop-cdc,2023-12-07,3,1,1,1,1
8,workshop-redhat-sso,2023-12-07,0,0,0,1,1
9,workshop-tekton-argocd-app-quarkus,2023-12-07,0,0,0,2,1
10,ProyectoEncuesta,2023-12-07,0,0,0,1,1
