,name,ts,stars_count,views_total,views_uniques,clones_total,clones_uniques
0,rhbk-workshop,2023-12-17,0,21,1,3,3
1,golang-azure-eventhub-kafka,2023-12-17,0,0,0,1,1
2,golang-gin-gonic,2023-12-17,0,0,0,1,1
3,golang-rest-api-cassandra,2023-12-17,2,1,1,0,0
4,ml-github,2023-12-17,1,4,1,4,3
5,mqtt-golang-influxdb,2023-12-17,16,10,1,0,0
6,semantic-versioning-cli,2023-12-17,4,0,0,2,1
7,service-mesh-workshop,2023-12-17,3,0,0,2,1
8,terraform-ansible-aws,2023-12-17,0,0,0,3,2
9,workshop-cdc,2023-12-17,3,2,1,0,0
