,name,ts,stars_count,views_total,views_uniques,clones_total,clones_uniques
0,rhbk-workshop,2023-12-02,0,5,1,0,0
1,golang-azure-eventhub,2023-12-02,0,0,0,4,1
2,golang-k8s-helm-helloworld,2023-12-02,2,0,0,1,1
3,iot-devices-crud,2023-12-02,0,0,0,1,1
4,jwt,2023-12-02,1,0,0,1,1
5,kotlin-ktor,2023-12-02,8,46,1,0,0
6,ml-github,2023-12-02,1,0,0,2,1
7,quarkus-kafka,2023-12-02,1,0,0,2,1
8,semantic-versioning-cli,2023-12-02,4,0,0,1,1
9,uca-workshop-docker,2023-12-02,0,0,0,1,1
10,workshop-uca-aws-deploy,2023-12-02,0,0,0,1,1
11,spring-cloud-config,2023-12-02,0,0,0,1,1
