,name,ts,stars_count,views_total,views_uniques,clones_total,clones_uniques
0,rhbk-workshop,2023-12-01,0,3,2,1,1
1,golang-azure-eventhub,2023-12-01,0,0,0,13,1
2,golang-azure-eventhub-kafka,2023-12-01,0,0,0,13,1
3,golang-rest-api-cassandra,2023-12-01,2,0,0,3,1
4,iot-air-quality,2023-12-01,1,0,0,4,1
5,istio-wasm-filter-golang,2023-12-01,1,0,0,2,2
6,jenkins-ci,2023-12-01,3,0,0,2,1
7,jwt,2023-12-01,1,0,0,1,1
8,kops-aws,2023-12-01,4,0,0,1,1
9,kotlin-ktor,2023-12-01,8,83,2,0,0
10,ms-helm-chart,2023-12-01,1,0,0,6,1
11,ocp-HTPasswd-file-provider,2023-12-01,0,0,0,1,1
12,ocp-logging,2023-12-01,1,1,1,0,0
13,REST-Services-MySQL,2023-12-01,0,0,0,1,1
14,service-mesh-wasm-go,2023-12-01,0,0,0,2,1
15,spring-cloud-ms2,2023-12-01,0,0,0,1,1
16,spring-data-mongodb,2023-12-01,0,0,0,1,1
17,ta,2023-12-01,3,0,0,2,2
18,workshop-cdc,2023-12-01,3,68,4,0,0
19,workshop-redhat-sso,2023-12-01,0,0,0,1,1
20,workshop-tekton-argocd-app-quarkus,2023-12-01,0,0,0,1,1
21,workshop-uca-aws-deploy,2023-12-01,0,0,0,1,1
22,ocp-cluster-setup,2023-12-01,1,1,1,0,0
