,name,ts,stars_count,views_total,views_uniques,clones_total,clones_uniques
0,rhbk-workshop,2023-12-22,0,4,1,0,0
1,asciidoc-base,2023-12-22,0,0,0,1,1
2,golang-azure-eventhub-kafka,2023-12-22,0,2,2,0,0
3,golang-k8s-helm-helloworld,2023-12-22,2,2,2,0,0
4,helm-spring-boot-chart,2023-12-22,1,1,1,1,1
5,iot-devices-crud,2023-12-22,0,4,2,0,0
6,jenkins-ci,2023-12-22,3,0,0,1,1
7,kops-aws,2023-12-22,4,2,2,0,0
8,kotlin-ktor,2023-12-22,8,0,0,1,1
9,kustomize-vs-helm,2023-12-22,4,2,2,0,0
10,ml-github,2023-12-22,1,0,0,4,3
11,mqtt-golang-influxdb,2023-12-22,16,9,1,0,0
12,ocp-HTPasswd-file-provider,2023-12-22,0,1,1,0,0
13,ocp-logging,2023-12-22,1,0,0,1,1
14,pelorus-workshop,2023-12-22,0,2,2,1,1
15,quarkus-kafka,2023-12-22,1,4,2,0,0
16,semantic-versioning-cli,2023-12-22,4,0,0,1,1
17,service-mesh-workshop,2023-12-22,3,12,6,0,0
18,workshop-amq-streams,2023-12-22,1,2,2,2,2
19,workshop-cdc,2023-12-22,3,5,5,0,0
20,workshop-keda,2023-12-22,1,2,2,0,0
21,workshop-redhat-sso,2023-12-22,0,0,0,1,1
22,workshop-tekton-argocd-app-quarkus,2023-12-22,0,0,0,1,1
23,workshop-uca-aws-deploy,2023-12-22,0,0,0,1,1
24,spring-cloud-config,2023-12-22,0,0,0,1,1
