,name,ts,stars_count,views_total,views_uniques,clones_total,clones_uniques
0,rhbk-workshop,2023-12-28,0,0,0,2,2
1,asciidoc-base,2023-12-28,0,0,0,2,1
2,b0rr3g0-blog,2023-12-28,0,0,0,1,1
3,gingonic-go-mongodb,2023-12-28,0,0,0,1,1
4,istio-wasm-filter-golang,2023-12-28,1,1,1,0,0
5,jenkins-ci,2023-12-28,3,0,0,1,1
6,ml-github,2023-12-28,1,0,0,3,2
7,ml-learning,2023-12-28,0,0,0,2,1
8,mqtt-golang-influxdb,2023-12-28,16,57,2,0,0
9,spring-cloud-dataflow,2023-12-28,0,0,0,2,1
10,workshop-cdc,2023-12-28,3,2,1,0,0
11,workshop-rhbk,2023-12-28,0,17,1,0,0
12,spring-cloud-config,2023-12-28,0,0,0,1,1
