,name,ts,stars_count,views_total,views_uniques,clones_total,clones_uniques
0,asciidoc-base,2023-07-30,0,0,0,1,1
1,golang-rest-api-cassandra,2023-07-30,2,0,0,1,1
2,istio-wasm-filter-golang,2023-07-30,1,0,0,1,1
3,kotlin-ktor,2023-07-30,7,11,2,0,0
4,ml-github,2023-07-30,1,0,0,1,1
5,mqtt-golang-influxdb,2023-07-30,15,21,1,0,0
6,quarkus-kafka,2023-07-30,1,0,0,1,1
7,semantic-versioning-cli,2023-07-30,4,1,1,1,1
8,spring-cloud-ms1,2023-07-30,0,0,0,1,1
9,spring-cloud-ms2,2023-07-30,0,0,0,1,1
10,spring-data-mongodb,2023-07-30,0,0,0,1,1
11,workshop-amq-streams,2023-07-30,0,0,0,1,1
12,workshop-golang-grpc,2023-07-30,0,0,0,1,1
