,name,ts,stars_count,views_total,views_uniques,clones_total,clones_uniques
0,golang-rest-api-cassandra,2023-07-04,2,0,0,90,64
1,iot-devices-crud,2023-07-04,0,0,0,50,32
2,istio-wasm-filter-golang,2023-07-04,1,1,1,0,0
3,kotlin-ktor,2023-07-04,7,1,1,0,0
4,licence-plate-workshop,2023-07-04,0,1,1,0,0
5,ml-github,2023-07-04,2,0,0,1,1
6,mqtt-golang-influxdb,2023-07-04,15,29,1,57,39
7,ocp-logging,2023-07-04,1,1,1,0,0
8,quarkus-kotlin-example,2023-07-04,2,3,1,0,0
9,semantic-versioning-cli,2023-07-04,4,0,0,1,1
10,service-mesh-wasm-go,2023-07-04,0,0,0,1,1
11,uca-workshop-docker,2023-07-04,0,0,0,1,1
12,workshop-keda,2023-07-04,0,29,2,97,60
13,workshop-tekton-argocd,2023-07-04,0,52,2,0,0
