,name,ts,stars_count,views_total,views_uniques,clones_total,clones_uniques
0,asciidoc-base,2023-07-24,0,0,0,1,1
1,dbgjerez,2023-07-24,0,0,0,1,1
2,influxdb-telegraf-grafana,2023-07-24,0,0,0,1,1
3,istio-wasm-filter-golang,2023-07-24,1,12,1,0,0
4,kotlin-ktor,2023-07-24,7,2,2,0,0
5,library,2023-07-24,0,0,0,1,1
6,ml-github,2023-07-24,1,1,1,3,3
7,mqtt-golang-influxdb,2023-07-24,15,2,2,0,0
8,quarkus-kafka,2023-07-24,1,0,0,1,1
9,terraform-ansible-aws,2023-07-24,0,0,0,1,1
10,workshop-argocd,2023-07-24,0,0,0,1,1
11,workshop-keda,2023-07-24,0,5,1,1,1
12,dstrategies-back,2023-07-24,0,1,1,0,0
13,redhat-workshop-deployment-strategies,2023-07-24,2,6,1,0,0
