,name,ts,stars_count,views_total,views_uniques,clones_total,clones_uniques
0,dbgjerez,2023-02-14,0,0,0,1,1
1,golang-k8s-helm-helloworld,2023-02-14,2,3,1,0,0
2,golang-rest-api-cassandra,2023-02-14,2,0,0,1,1
3,istio-wasm-filter-golang,2023-02-14,0,2,1,0,0
4,kotlin-ktor,2023-02-14,7,3,1,0,0
5,redhat-workshop-base,2023-02-14,0,0,0,2,1
6,service-mesh-workshop,2023-02-14,3,1,1,121,5
7,workshop-golang-grpc,2023-02-14,0,7,1,268,132
8,workshop-service-mesh-doc,2023-02-14,0,0,0,1,1
9,ocp-cluster-setup,2023-02-14,0,19,1,0,0
